GRMZM2G086553	GRMZM2G086541	GRMZM2G086474	GRMZM2G086403	GRMZM2G173429	GRMZM2G162640	GRMZM2G397684	GRMZM2G098676	GRMZM2G152135	GRMZM2G454399	GRMZM5G894619	GRMZM2G040673	GRMZM2G040359	GRMZM2G016477	GRMZM2G105855	GRMZM2G305146	GRMZM2G134703	GRMZM2G414915	GRMZM2G702514	AC199382.3_FG005	GRMZM2G018018	GRMZM2G424112
0.767246816	0.140092436	-0.587206217	0.661717677	0.300773842	0.051108415	-0.678771572	0.424507616	0.933535639	-1.501786817	0.555132042	0.794970891	-0.017029548	0.713488578	0.767246816	-0.258273739	0.279460686	-0.315058297	0.315058297	-0.954809756	-0.017029548	-0.492617885
1.056453949	0.713488578	0.619896262	-0.83291742	1.240815502	0.119484771	-0.43197323	-0.044289159	0.595318735	1.523165155	0.315058297	1.270787244	0.085246759	1.441453795	-0.500322766	1.009990169	-0.954809756	0.402250065	0.976525035	0.202310601	-0.307908216	-0.044289159
-1.616536998	-0.492617885	-1.825439172	-1.009990169	-1.422465003	-1.48107362	-0.987557182	-1.105318189	0.167663737	-1.48107362	-0.933535639	-0.279460686	0.469675385	-1.545263217	0.307908216	-1.642224543	-0.322224522	-1.790524917	0.307908216	-0.944119285	0.902393588	-1.156974916
-0.153863466	-0.902393588	-0.563095926	0.387522319	0.523619123	1.403975696	0.195363108	0.852346618	0.439462999	0.555132042	0.387522319	-1.044626445	0.202310601	-0.188425032	0.823319923	0.492617885	1.240815502	1.240815502	0.954809756	0.45451733	-1.669043821	-0.35105981
1.441453795	1.117953259	-0.882109877	-0.933535639	-1.825439172	-0.279460686	-0.954809756	-0.892205847	-0.872103029	-0.279460686	-0.823319923	-0.023842473	1.197842699	0.892205847	0.387522319	-0.126347925	-2.468001988	-0.365586148	1.862731867	1.726602201	-0.044289159	1.117953259
1.790524917	1.044626445	0.300773842	-0.286550499	2.045954276	2.045954276	0.372878156	1.021399468	0.653262666	0.882109877	1.351202935	1.032943298	0.722302208	0.523619123	1.056453949	1.616536998	1.790524917	1.993601218	0.603470624	-0.933535639	1.403975696	-0.45451733
1.946202375	1.368372038	0.696025208	0.43197323	0.722302208	1.790524917	2.171527717	1.757666049	-0.251237576	-0.251237576	0.424507616	0.531447525	1.422465003	1.862731867	0.872103029	-0.153863466	0.446977502	1.318010897	0.731172307	-0.923055543	-0.237202109	-0.272384894
1.757666049	-0.628171949	-1.403975696	0.892205847	2.104600628	0.003405752	0.492617885	0.579132162	-1.255660378	1.368372038	2.468001988	-0.492617885	0.603470624	0.704730028	2.468001988	1.501786817	0.315058297	2.998020796	1.726602201	2.171527717	1.790524917	0.987557182
0.696025208	-0.230202032	-0.91267586	0.258273739	-0.188425032	-0.223213218	0.105775004	0.35105981	-1.591873889	0.933535639	0.794970891	-0.628171949	-1.170380633	-1.422465003	0.74010031	0.003405752	-1.545263217	-0.794970891	1.642224543	-0.91267586	-0.010217413	0.696025208
0.547203211	-0.555132042	-1.255660378	0.003405752	-1.184000049	-1.270787244	-0.286550499	-0.195363108	-0.500322766	-1.460977052	0.696025208	-1.790524917	-1.156974916	-0.492617885	1.092857156	0.83291742	0.670220259	-0.862182757	1.441453795	0.51582268	2.045954276	0.794970891
-0.372878156	0.085246759	-0.336607179	-1.105318189	-0.380190046	-0.387522319	-0.343824517	0.307908216	-0.030656506	0.322224522	0.279460686	0.003405752	-1.143773961	0.167663737	0.133217035	0.300773842	0.057930049	1.460977052	-0.380190046	-0.902393588	-0.09208509	-0.195363108
-1.211918765	0.365586148	0.202310601	-1.642224543	-0.230202032	-0.91267586	-1.143773961	-0.74010031	-1.441453795	-0.023842473	-1.197842699	-1.197842699	-1.130769373	-1.368372038	0.003405752	-0.237202109	-1.240815502	-1.523165155	1.757666049	1.790524917	0.45451733	-0.105775004
1.170380633	1.156974916	0.307908216	-0.611662814	-0.322224522	0.209267873	-0.023842473	0.804348643	0.409646587	-1.441453795	-0.279460686	0.085246759	-1.117953259	0.307908216	1.642224543	-0.003405752	0.153863466	-0.402250065	0.394875486	-0.892205847	-0.071581727	0.954809756
-1.197842699	0.251237576	0.409646587	-0.167663737	-0.731172307	0.030656506	0.030656506	0.446977502	-0.037471962	-0.409646587	-0.446977502	-0.722302208	-1.105318189	-0.064754379	0.343824517	-1.021399468	0.696025208	0.603470624	0.112627241	1.422465003	-0.587206217	-1.117953259
1.33442315	-1.226239142	1.044626445	-0.704730028	-0.167663737	1.056453949	1.422465003	0.43197323	0.823319923	0.017029548	-0.003405752	0.322224522	0.153863466	-0.872103029	-0.477294855	-0.365586148	0.064754379	-0.244213829	-0.030656506	-0.882109877	0.017029548	0.531447525
0.293654744	1.170380633	0.105775004	-0.394875486	-0.140092436	-0.003405752	-0.409646587	-0.030656506	-1.385954264	0.258273739	-1.403975696	-0.976525035	-1.092857156	-0.446977502	-1.301946185	1.33442315	-0.603470624	0.394875486	0.804348643	2.345104662	0.188425032	-0.852346618
1.616536998	-1.117953259	0.424507616	0.051108415	0.731172307	0.188425032	1.642224543	1.697120332	1.591873889	-1.422465003	0.872103029	-0.251237576	1.105318189	0.678771572	0.258273739	-0.923055543	0.492617885	0.653262666	-0.794970891	0.555132042	0.146974467	-0.446977502
0.315058297	-0.336607179	0.587206217	-0.119484771	0.7490877	-0.010217413	-1.156974916	-0.387522319	-1.862731867	-1.403975696	-1.669043821	0.057930049	-1.080563549	0.258273739	-1.642224543	1.902810954	-1.825439172	1.211918765	0.300773842	0.704730028	-0.085246759	-1.032943298
-0.09208509	0.74010031	-0.813797671	-0.439462999	-1.056453949	-0.51582268	-2.104600628	0.51582268	0.119484771	2.645701413	-0.571095686	-0.563095926	1.460977052	0.35105981	1.211918765	-0.037471962	0.587206217	-0.579132162	1.286210621	-0.872103029	0.244213829	-1.009990169
-0.300773842	0.595318735	-0.43197323	-0.35105981	-0.372878156	-0.160759774	-1.403975696	0.933535639	-0.804348643	-1.385954264	-0.358313528	-0.446977502	0.146974467	0.758136008	0.531447525	1.422465003	0.030656506	-0.003405752	0.704730028	0.365586148	-0.402250065	-0.636490883
-0.539308633	1.351202935	0.547203211	-1.591873889	0.119484771	0.167663737	-1.197842699	0.017029548	-0.265322712	-1.368372038	-1.790524917	-0.336607179	-1.056453949	0.579132162	-1.616536998	0.687372812	-0.500322766	-0.230202032	0.563095926	0.813797671	-0.661717677	-2.345104662
1.403975696	0.477294855	0.670220259	0.933535639	2.171527717	1.211918765	0.223213218	2.645701413	2.998020796	0.265322712	2.249880663	1.993601218	2.045954276	0.91267586	-1.501786817	0.944119285	1.021399468	2.645701413	0.085246759	0.409646587	-0.722302208	1.130769373
1.009990169	0.571095686	-0.160759774	0.619896262	0.785662535	1.170380633	0.112627241	1.156974916	1.351202935	0.195363108	0.882109877	1.33442315	0.794970891	0.119484771	1.105318189	-2.468001988	-0.133217035	0.923055543	0.45451733	0.372878156	0.365586148	-0.954809756
-0.112627241	-0.195363108	0.731172307	0.603470624	0.661717677	0.071581727	0.892205847	0.329407333	-0.336607179	-0.181496015	0.446977502	0.010217413	0.619896262	0.003405752	0.587206217	0.286550499	-0.251237576	0.678771572	-1.48107362	0.539308633	0.133217035	0.380190046
1.143773961	0.044289159	0.687372812	0.315058297	1.591873889	2.171527717	0.085246759	1.591873889	-0.126347925	-1.33442315	1.568142731	2.171527717	0.91267586	1.33442315	-0.35105981	1.568142731	0.91267586	1.422465003	1.422465003	0.923055543	0.579132162	1.501786817
1.301946185	0.987557182	-0.322224522	0.731172307	0.293654744	0.43197323	0.611662814	1.616536998	1.616536998	1.080563549	2.645701413	0.563095926	0.531447525	-1.021399468	0.112627241	-0.057930049	-1.068431117	-0.758136008	0.776421761	0.74010031	1.591873889	1.616536998
-0.329407333	-0.892205847	-0.823319923	2.345104662	-0.300773842	0.417065588	0.078412413	0.776421761	1.130769373	0.272384894	-0.336607179	1.301946185	-1.044626445	-0.358313528	-0.322224522	-0.017029548	1.523165155	0.003405752	1.545263217	-0.862182757	-1.032943298	-0.571095686
0.6448541	1.697120332	1.460977052	-1.790524917	0.965610478	0.492617885	-0.051108415	-0.272384894	-1.757666049	-0.417065588	1.156974916	2.998020796	1.946202375	0.085246759	0.628171949	-0.133217035	0.037471962	0.365586148	-1.460977052	-0.852346618	-1.642224543	0.209267873
1.032943298	-0.804348643	-0.258273739	-1.068431117	0.409646587	0.477294855	0.003405752	1.946202375	0.492617885	0.402250065	1.368372038	-1.286210621	-1.032943298	0.439462999	0.892205847	0.230202032	-0.119484771	1.009990169	0.653262666	-0.842592259	-0.424507616	-0.258273739
0.785662535	-0.43197323	-1.032943298	1.143773961	-1.117953259	-0.286550499	0.477294855	-0.146974467	-0.523619123	1.757666049	1.790524917	-1.545263217	-1.021399468	-1.902810954	0.286550499	-0.010217413	0.965610478	0.439462999	0.358313528	-0.010217413	0.230202032	0.279460686
0.83291742	0.209267873	-0.767246816	0.547203211	-1.270787244	-0.174575701	0.023842473	-0.500322766	-0.862182757	0.678771572	-0.852346618	-1.902810954	0.181496015	-1.301946185	0.661717677	-1.697120332	-0.965610478	-1.946202375	-0.687372812	-0.83291742	0.402250065	0.343824517
-0.500322766	0.343824517	0.160759774	0.251237576	0.83291742	0.380190046	-0.195363108	0.767246816	-0.188425032	-0.424507616	0.300773842	-0.83291742	0.998710851	0.813797671	0.902393588	0.409646587	1.117953259	-0.167663737	0.469675385	-0.823319923	-1.616536998	0.35105981
-0.064754379	-0.687372812	-0.842592259	-1.460977052	-0.823319923	-2.045954276	-1.032943298	-2.998020796	-2.249880663	-1.301946185	-1.591873889	-1.422465003	-1.009990169	-0.439462999	0.417065588	-2.345104662	-0.882109877	-1.117953259	-0.023842473	0.394875486	-0.133217035	-1.568142731
0.852346618	-1.197842699	-1.197842699	1.117953259	-2.249880663	0.523619123	0.237202109	0.216235289	-1.726602201	-0.307908216	-0.394875486	-2.998020796	-0.998710851	0.358313528	1.184000049	-1.117953259	0.611662814	1.255660378	2.645701413	1.143773961	1.616536998	-2.249880663
1.501786817	-1.156974916	-1.48107362	0.469675385	-1.301946185	-1.825439172	-0.722302208	-0.923055543	-1.240815502	-1.286210621	-0.547203211	-0.484942137	0.174575701	-1.318010897	0.603470624	-0.563095926	-0.223213218	-0.126347925	2.249880663	-0.813797671	0.300773842	1.240815502
0.933535639	0.603470624	0.776421761	-1.156974916	0.804348643	0.279460686	-0.112627241	1.240815502	-0.704730028	-1.255660378	0.484942137	0.823319923	-0.976525035	1.255660378	-0.804348643	1.156974916	0.477294855	1.184000049	0.477294855	0.636490883	-0.965610478	0.315058297
-0.202310601	0.023842473	0.030656506	-1.669043821	-1.790524917	-1.044626445	-1.286210621	-0.872103029	-2.171527717	-0.293654744	-0.954809756	-1.240815502	-0.965610478	-0.09208509	-2.249880663	-0.195363108	-1.143773961	-0.954809756	0.329407333	-0.804348643	-0.74010031	0.731172307
0.394875486	0.202310601	0.678771572	0.307908216	1.009990169	0.555132042	0.872103029	0.003405752	0.555132042	0.044289159	1.068431117	0.7490877	-0.954809756	-0.044289159	-0.133217035	0.307908216	0.146974467	1.403975696	-0.462083086	0.852346618	-1.591873889	0.424507616
1.422465003	1.616536998	0.322224522	0.670220259	0.998710851	1.286210621	1.044626445	1.255660378	-0.329407333	1.501786817	0.619896262	0.387522319	-0.023842473	1.270787244	0.140092436	1.032943298	-0.044289159	0.51582268	0.83291742	0.003405752	1.170380633	0.687372812
0.119484771	-0.322224522	-0.181496015	1.726602201	-0.944119285	0.017029548	1.056453949	-0.037471962	-1.33442315	1.790524917	0.030656506	-0.882109877	-0.944119285	-1.669043821	-0.272384894	-0.307908216	-0.7490877	-0.823319923	0.794970891	1.021399468	1.105318189	0.098927729
-0.286550499	0.119484771	-1.616536998	0.167663737	0.587206217	-1.318010897	-0.307908216	0.987557182	0.477294855	-1.226239142	1.170380633	-0.51582268	-0.933535639	0.160759774	0.057930049	0.954809756	0.976525035	-0.071581727	1.48107362	0.678771572	1.286210621	1.351202935
-0.758136008	-0.965610478	2.345104662	-0.462083086	-1.368372038	-2.645701413	1.170380633	-1.080563549	0.237202109	1.726602201	-0.892205847	-1.757666049	-0.923055543	-1.726602201	-0.279460686	-0.539308633	-2.171527717	-2.468001988	0.902393588	1.946202375	-1.568142731	-0.237202109
-0.417065588	-1.184000049	1.184000049	-1.117953259	-0.237202109	-0.119484771	-1.568142731	-0.140092436	0.83291742	0.776421761	-0.484942137	-1.48107362	1.068431117	-0.322224522	-0.83291742	1.286210621	-1.902810954	1.616536998	1.009990169	1.501786817	0.539308633	1.460977052
-0.842592259	-0.258273739	0.133217035	0.329407333	0.424507616	0.230202032	-1.669043821	0.126347925	1.862731867	-1.211918765	0.508057465	1.009990169	1.642224543	0.230202032	1.021399468	-0.45451733	-0.555132042	0.387522319	0.119484771	0.315058297	0.74010031	-0.83291742
1.130769373	-2.104600628	-1.993601218	-0.842592259	-0.696025208	-1.080563549	0.500322766	-0.571095686	-1.080563549	0.508057465	-1.156974916	-1.501786817	0.387522319	-0.902393588	0.696025208	-0.628171949	-0.804348643	-1.993601218	1.993601218	0.424507616	0.315058297	0.862182757
0.265322712	0.842592259	1.351202935	2.249880663	1.616536998	1.032943298	-0.315058297	2.045954276	1.993601218	-0.500322766	2.345104662	1.368372038	0.813797671	0.409646587	-2.468001988	0.424507616	1.568142731	2.468001988	-1.441453795	-0.003405752	0.767246816	1.211918765
-0.044289159	-0.126347925	0.417065588	-1.184000049	1.642224543	0.713488578	0.563095926	1.726602201	1.568142731	-1.184000049	-0.202310601	1.286210621	-0.91267586	-0.372878156	0.279460686	0.402250065	2.345104662	1.170380633	-0.776421761	-0.776421761	-0.195363108	1.422465003
-1.351202935	-0.237202109	2.645701413	0.6448541	0.365586148	-1.105318189	1.184000049	0.687372812	0.387522319	-0.477294855	0.322224522	-1.726602201	-0.902393588	0.976525035	0.43197323	-0.603470624	-0.492617885	-0.523619123	-0.492617885	0.023842473	-1.545263217	0.767246816
-1.080563549	-0.300773842	-2.045954276	0.785662535	-1.757666049	-0.265322712	0.944119285	-0.017029548	-0.209267873	1.286210621	0.010217413	-1.697120332	0.587206217	-0.394875486	-0.126347925	-1.105318189	0.188425032	0.174575701	0.365586148	-0.767246816	-0.35105981	1.48107362
1.993601218	0.003405752	-0.085246759	1.301946185	0.484942137	1.270787244	0.322224522	0.098927729	0.265322712	0.944119285	0.587206217	0.704730028	0.023842473	0.417065588	-0.767246816	0.174575701	-1.032943298	1.501786817	-1.422465003	-0.74010031	-0.105775004	1.368372038
0.603470624	0.372878156	-0.678771572	0.653262666	1.403975696	0.882109877	1.130769373	1.669043821	1.902810954	-1.143773961	-1.044626445	1.825439172	0.852346618	0.852346618	-1.156974916	-0.439462999	0.202310601	2.104600628	1.33442315	-0.722302208	-1.523165155	0.492617885
1.240815502	2.645701413	0.628171949	-0.696025208	0.595318735	2.345104662	-1.48107362	1.441453795	0.785662535	1.009990169	0.286550499	0.071581727	0.394875486	1.757666049	-1.197842699	0.998710851	2.998020796	2.171527717	-0.882109877	1.48107362	-0.933535639	-0.223213218
2.249880663	0.300773842	0.446977502	1.993601218	1.862731867	1.726602201	0.365586148	1.825439172	0.500322766	-1.130769373	1.422465003	2.468001988	0.126347925	-0.678771572	0.469675385	0.670220259	0.044289159	0.300773842	-0.603470624	-0.713488578	0.571095686	-0.882109877
-1.993601218	-2.045954276	-1.862731867	-0.293654744	-0.174575701	-1.501786817	-0.892205847	-1.545263217	0.852346618	-1.105318189	-1.021399468	1.143773961	-0.882109877	0.09208509	-1.862731867	-1.351202935	-0.35105981	-0.286550499	-1.403975696	0.794970891	0.944119285	0.6448541
0.987557182	0.965610478	-1.726602201	1.642224543	1.825439172	0.258273739	0.126347925	1.545263217	0.998710851	-1.092857156	1.130769373	-0.037471962	-0.872103029	-0.477294855	0.017029548	0.146974467	1.211918765	0.670220259	2.468001988	1.270787244	0.842592259	1.286210621
0.555132042	-0.387522319	0.902393588	2.645701413	-0.722302208	-0.051108415	-0.35105981	0.954809756	1.33442315	-1.080563549	-0.678771572	0.409646587	-0.862182757	-0.794970891	0.785662535	-0.251237576	1.591873889	-1.501786817	-0.071581727	-0.696025208	0.882109877	0.223213218
0.230202032	0.587206217	1.422465003	1.862731867	-0.446977502	0.140092436	0.051108415	0.722302208	1.545263217	-1.068431117	-0.387522319	0.105775004	2.468001988	0.785662535	0.216235289	-1.403975696	0.933535639	-0.923055543	0.174575701	-0.687372812	1.301946185	-0.085246759
1.286210621	2.171527717	0.336607179	-0.628171949	0.776421761	0.7490877	-0.372878156	1.422465003	0.258273739	-0.244213829	-0.09208509	1.092857156	-0.852346618	1.117953259	-0.785662535	1.385954264	-0.003405752	0.785662535	0.91267586	1.523165155	-0.322224522	0.394875486
1.105318189	0.563095926	-1.697120332	1.460977052	-0.293654744	0.329407333	-1.009990169	-0.112627241	0.336607179	0.188425032	-0.6448541	0.758136008	0.45451733	-0.998710851	-0.244213829	0.037471962	1.642224543	0.484942137	0.944119285	0.563095926	-0.286550499	0.882109877
-0.653262666	-1.993601218	-0.804348643	-1.351202935	0.6448541	-0.45451733	0.758136008	0.91267586	0.696025208	0.085246759	1.143773961	0.372878156	-0.842592259	-2.104600628	0.023842473	-0.35105981	1.33442315	-0.343824517	2.345104662	0.195363108	-0.619896262	0.417065588
0.188425032	0.469675385	-0.579132162	1.156974916	-0.119484771	-0.882109877	1.523165155	0.140092436	0.078412413	0.976525035	1.48107362	1.757666049	0.579132162	-0.74010031	0.595318735	-0.293654744	0.842592259	-1.441453795	1.616536998	1.286210621	0.272384894	0.892205847
-0.446977502	-0.244213829	0.954809756	-1.170380633	1.48107362	0.146974467	-0.336607179	1.501786817	2.104600628	-1.056453949	1.211918765	-0.105775004	-0.83291742	-0.579132162	-0.286550499	-0.767246816	0.409646587	-0.160759774	1.143773961	0.322224522	0.279460686	0.704730028
0.500322766	0.678771572	0.315058297	0.954809756	0.329407333	1.130769373	-0.322224522	0.785662535	0.636490883	0.477294855	0.258273739	1.021399468	-0.823319923	1.130769373	0.619896262	-0.394875486	0.09208509	0.704730028	1.197842699	-0.678771572	-1.48107362	0.944119285
1.092857156	0.508057465	0.804348643	0.265322712	1.523165155	1.501786817	0.098927729	2.171527717	1.501786817	-0.358313528	-0.146974467	2.045954276	0.358313528	0.767246816	1.068431117	0.279460686	-0.140092436	0.258273739	0.842592259	-0.670220259	0.976525035	0.071581727
-1.170380633	-0.112627241	1.545263217	-0.678771572	0.167663737	-1.757666049	0.531447525	0.603470624	1.726602201	-0.071581727	-0.057930049	0.279460686	-0.813797671	-0.119484771	-1.117953259	-0.500322766	-1.642224543	-0.776421761	0.51582268	0.670220259	-0.462083086	1.757666049
-0.636490883	1.211918765	0.09208509	-0.387522319	0.619896262	1.318010897	0.402250065	0.794970891	0.365586148	0.112627241	0.188425032	-1.068431117	0.119484771	-0.45451733	0.071581727	-0.209267873	-0.160759774	-0.603470624	1.790524917	-0.653262666	0.83291742	-0.286550499
-0.279460686	-1.286210621	-0.758136008	0.882109877	-0.872103029	-0.329407333	1.385954264	-2.045954276	-2.104600628	-1.032943298	0.244213829	-0.078412413	-0.794970891	-1.044626445	2.171527717	-1.044626445	-0.696025208	-0.329407333	-1.385954264	-0.6448541	1.460977052	-0.202310601
-0.126347925	0.402250065	0.387522319	2.045954276	0.251237576	0.704730028	0.696025208	0.653262666	-1.545263217	1.318010897	-0.462083086	0.767246816	1.568142731	-0.126347925	-0.181496015	0.731172307	0.882109877	-0.446977502	-0.343824517	1.240815502	-1.056453949	-0.112627241
0.862182757	-0.417065588	-0.279460686	0.057930049	-0.315058297	0.794970891	-0.704730028	1.286210621	0.43197323	0.119484771	-0.842592259	1.105318189	-0.776421761	1.056453949	0.181496015	0.336607179	-1.441453795	0.539308633	0.823319923	-0.636490883	-0.91267586	0.628171949
-0.237202109	1.255660378	-0.619896262	-0.133217035	0.417065588	-0.7490877	-1.301946185	0.322224522	-0.603470624	0.223213218	0.017029548	-0.670220259	-0.767246816	0.272384894	-1.669043821	0.785662535	0.767246816	1.757666049	-1.368372038	0.051108415	-1.460977052	-0.462083086
0.409646587	-1.946202375	0.230202032	0.758136008	-0.044289159	-0.424507616	0.160759774	0.902393588	-0.010217413	-1.021399468	0.687372812	0.160759774	0.704730028	-0.852346618	0.944119285	-1.255660378	0.417065588	-1.385954264	0.343824517	0.603470624	0.394875486	-0.153863466
-0.409646587	0.293654744	-0.439462999	0.628171949	-0.153863466	0.237202109	0.293654744	0.587206217	0.202310601	-1.009990169	0.044289159	0.078412413	0.09208509	-1.255660378	0.272384894	-1.568142731	-0.010217413	0.595318735	0.064754379	-0.628171949	-0.477294855	-1.143773961
0.882109877	1.143773961	-0.105775004	-0.531447525	0.902393588	0.09208509	0.813797671	0.731172307	0.619896262	0.687372812	-0.417065588	1.068431117	0.424507616	0.064754379	0.500322766	0.394875486	-0.329407333	0.409646587	0.758136008	0.030656506	-0.126347925	0.713488578
0.678771572	-0.409646587	-0.872103029	0.446977502	0.794970891	-0.037471962	-1.33442315	1.403975696	0.230202032	-0.998710851	-0.174575701	0.933535639	-0.758136008	-0.611662814	0.804348643	-0.892205847	0.731172307	0.813797671	-1.351202935	-0.619896262	-0.098927729	2.998020796
0.133217035	0.424507616	-0.372878156	-0.030656506	-0.758136008	0.010217413	1.286210621	0.010217413	-0.882109877	0.852346618	-0.813797671	-0.531447525	-0.7490877	0.017029548	-0.293654744	-0.670220259	-0.126347925	-0.976525035	1.902810954	2.998020796	-0.954809756	-0.6448541
0.051108415	-0.998710851	-0.547203211	0.230202032	-0.91267586	-0.202310601	-0.539308633	2.104600628	0.872103029	-0.987557182	0.140092436	-1.993601218	-0.74010031	-1.068431117	1.368372038	0.343824517	-0.636490883	-0.484942137	2.998020796	0.902393588	-1.441453795	-0.776421761
1.184000049	0.579132162	0.258273739	0.286550499	1.184000049	1.301946185	0.133217035	0.823319923	0.051108415	0.842592259	1.460977052	-0.500322766	0.628171949	2.104600628	-1.092857156	-0.322224522	-0.174575701	1.642224543	0.265322712	1.092857156	-0.209267873	-0.146974467
-0.954809756	-0.83291742	-0.523619123	1.545263217	-1.170380633	-1.946202375	-1.902810954	-0.628171949	-0.216235289	-0.976525035	0.862182757	-0.944119285	-0.731172307	-1.946202375	0.923055543	-0.813797671	0.272384894	-1.255660378	-0.174575701	0.272384894	2.104600628	-0.387522319
0.446977502	-0.133217035	-0.380190046	1.130769373	1.286210621	1.862731867	0.064754379	1.902810954	0.628171949	0.492617885	1.825439172	0.731172307	0.372878156	0.010217413	1.902810954	0.653262666	0.653262666	0.842592259	1.092857156	1.993601218	-0.670220259	0.057930049
0.202310601	-0.933535639	-1.184000049	-0.223213218	-0.09208509	-0.547203211	1.441453795	-0.785662535	-0.380190046	0.902393588	-0.307908216	1.385954264	-0.722302208	-0.563095926	1.33442315	-0.272384894	0.223213218	-0.469675385	2.045954276	1.301946185	-1.422465003	0.140092436
0.91267586	-0.563095926	-0.209267873	-0.603470624	0.223213218	-0.767246816	1.757666049	0.064754379	0.902393588	-0.965610478	-0.696025208	0.424507616	0.010217413	0.223213218	0.965610478	0.539308633	0.6448541	-0.91267586	0.678771572	0.758136008	0.030656506	-0.160759774
0.823319923	-0.6448541	-1.642224543	-0.595318735	-2.998020796	-1.523165155	-1.080563549	-1.697120332	-1.523165155	-0.286550499	-2.345104662	-2.171527717	0.477294855	-1.170380633	0.492617885	-2.249880663	-1.368372038	-2.645701413	0.7490877	-0.611662814	2.998020796	-0.523619123
1.48107362	-0.365586148	-1.044626445	0.244213829	0.678771572	-0.446977502	-0.842592259	-0.126347925	1.422465003	0.329407333	-0.628171949	0.785662535	-0.713488578	1.032943298	1.080563549	-2.171527717	0.244213829	0.153863466	0.872103029	0.462083086	-1.403975696	1.545263217
1.545263217	-0.91267586	-0.167663737	-0.661717677	-0.508057465	1.117953259	-2.171527717	0.571095686	1.286210621	0.767246816	-0.731172307	-0.74010031	-0.704730028	0.619896262	-1.009990169	-0.587206217	1.946202375	0.417065588	-0.223213218	0.731172307	-0.902393588	-0.539308633
-0.402250065	-0.469675385	-0.6448541	0.112627241	0.636490883	0.023842473	0.394875486	1.092857156	0.372878156	-0.954809756	0.037471962	0.813797671	-0.696025208	-1.226239142	0.265322712	-0.678771572	-1.523165155	-1.642224543	0.722302208	1.197842699	0.223213218	-0.43197323
0.064754379	0.539308633	-0.230202032	-1.130769373	2.345104662	2.104600628	1.48107362	1.642224543	0.758136008	1.993601218	0.251237576	0.882109877	-0.687372812	1.726602201	0.153863466	-0.265322712	2.249880663	0.852346618	0.998710851	-0.603470624	-1.385954264	-2.171527717
0.462083086	-0.823319923	-1.270787244	0.133217035	-1.105318189	-1.902810954	-0.387522319	-0.265322712	-0.842592259	-0.944119285	0.126347925	0.098927729	-0.678771572	-1.501786817	-0.462083086	-1.170380633	0.523619123	-2.104600628	0.6448541	-0.595318735	-0.508057465	-1.385954264
1.368372038	0.307908216	-0.315058297	-0.409646587	-0.336607179	-0.315058297	-1.642224543	-0.611662814	-0.587206217	-0.265322712	1.501786817	1.422465003	-0.670220259	-0.83291742	1.422465003	-0.987557182	-0.265322712	-0.872103029	-1.33442315	-0.587206217	0.661717677	1.642224543
-0.119484771	-0.140092436	0.944119285	0.767246816	-0.133217035	1.351202935	1.790524917	-1.757666049	-1.946202375	-0.933535639	0.653262666	0.181496015	-0.661717677	-0.547203211	0.976525035	0.010217413	-0.071581727	0.057930049	0.539308633	0.105775004	1.757666049	-0.023842473
0.037471962	-0.372878156	-0.286550499	-0.6448541	-0.329407333	-0.636490883	-0.636490883	-0.078412413	-1.697120332	-0.037471962	-0.902393588	-0.098927729	1.351202935	-1.156974916	-0.265322712	-0.174575701	-0.571095686	-1.080563549	-0.74010031	-0.579132162	-1.368372038	-1.403975696
-0.83291742	-0.785662535	1.032943298	-0.230202032	-1.044626445	-0.785662535	-1.170380633	-0.477294855	1.105318189	-0.923055543	-1.422465003	-0.216235289	-0.653262666	-0.380190046	-0.098927729	-0.51582268	0.902393588	-0.987557182	-0.469675385	0.83291742	0.307908216	-0.265322712
-0.230202032	1.286210621	-0.902393588	0.823319923	0.195363108	-0.531447525	0.862182757	0.477294855	-0.45451733	0.872103029	0.902393588	-0.409646587	0.508057465	0.394875486	-0.508057465	-0.044289159	-0.343824517	-0.587206217	0.713488578	-0.571095686	-1.351202935	0.146974467
-0.307908216	0.555132042	0.174575701	-0.372878156	0.023842473	-0.500322766	-0.469675385	0.358313528	0.35105981	-0.017029548	2.045954276	0.83291742	0.380190046	-0.315058297	-0.251237576	0.579132162	0.098927729	-0.45451733	0.43197323	-0.563095926	0.098927729	2.645701413
0.7490877	-0.758136008	0.976525035	0.237202109	0.882109877	0.539308633	-0.696025208	0.105775004	0.6448541	0.358313528	0.146974467	-0.804348643	1.240815502	1.068431117	0.636490883	0.417065588	-0.057930049	-0.636490883	0.003405752	1.068431117	0.555132042	-0.336607179
-0.188425032	1.240815502	1.105318189	-0.365586148	-0.704730028	0.892205847	-0.6448541	-0.336607179	0.322224522	-0.91267586	-1.130769373	-0.902393588	0.902393588	2.345104662	-0.933535639	1.790524917	1.255660378	-0.078412413	0.595318735	0.477294855	-0.202310601	-0.767246816
0.071581727	0.619896262	0.343824517	-0.944119285	-0.365586148	0.51582268	0.174575701	-0.133217035	-1.902810954	-0.902393588	-1.226239142	-0.611662814	-0.6448541	0.670220259	0.010217413	-0.508057465	1.825439172	1.301946185	1.825439172	1.616536998	-0.628171949	-0.188425032
0.085246759	-0.424507616	0.563095926	-1.044626445	-0.776421761	-0.380190046	-0.439462999	0.237202109	-0.279460686	0.244213829	1.385954264	0.167663737	-0.636490883	-0.587206217	1.301946185	0.272384894	1.044626445	-1.726602201	0.336607179	-0.555132042	0.105775004	2.171527717
